orig,kr
マンドラゴラ,만드라고라
森林に棲む植物の精。愛らしい姿を持つ一方、その声を聞いたものはたちまち自我を失い死に至るという。,삼림에 사는 식물의 정령. 사랑스러운 모습과 달리 목소리를 들은 사람은 자아를 잃고 죽음에 이른다고 한다
マンドラゴラ召喚,만드라고라 소환
マンドラゴラの加護,만드라고라의 가호


スリーピィ,슬리피
湿地帯や森を好んで棲む魔物。眠気を誘う胞子を放ち、眠った獲物の体液を吸い尽くす。,습지대나 숲에서 서식하는 마물. 졸음을 유발하는<br>포자를 퍼뜨려 잠든 사냥감의 체액을 빨아들인다
スリーピィ召喚,슬리피 소환
スリーピィの加護,슬리피의 가호


ジェリー,젤리
水辺にあって人を誘う魔物。一見すると無害そうに見えるが、水中においては並の騎空士では歯が立たない。
ジェリー召喚,젤리 소환
ジェリーの加護,젤리의 가호


マイトフィッシュ,마이트 피시
水辺に棲む肉食の魔物。繁殖期は気性が荒くなるため注意が必要。美しい鱗は、手に入れると幸せになれると言う。
マイトフィッシュ召喚
マイトフィッシュの加護


剣鮫,검상어
その名の由来となった頭部の骨は、刀剣のように鋭利で頑丈。並の武器では容易く弾かれてしまうほどである。
剣鮫召喚
剣鮫の加護


火のエレメンタル,불의 엘리멘탈
高温の炎を纏う生命体。その外見から、炎と鉱物の島バルツ公国の地底で産まれたという説が有力視されている。
火のエレメンタル召喚
火のエレメンタルの加護


水のエレメンタル,물의 엘리멘탈
魚にも、獣にも、人の様にも見えるが、詳細は分かっていない。水の神として祀っている村もあるらしい。
水のエレメンタル召喚
水のエレメンタルの加護


土のエレメンタル,흙의 엘리멘탈
土の力を宿した生命体。じっとしていると岩塊と見分けがつかないため、うっかり腰掛けないように注意。
土のエレメンタル召喚
土のエレメンタルの加護


エンジェル,엔젤
天より現れた人とは異なる者。その召喚石は時を経ても潰えることなく、数多の星晶獣へと受け継がれ、新たな力となる。
天の吹奏
エンジェルの加護


ラーヴァゴーレム,라바 골렘
灼熱の熔岩と星晶が溶け合い、自ら意思を持つ存在となった。燃え盛る炎の鉄槌は立ちはだかる障碍を全て粉砕する。
ラーヴァゴーレム召喚
ラーヴァゴーレムの加護


ラヴァード,라바 버드
外敵から身を守るため、火口の岸壁に巣を作っていたホーンバードが環境に適応し、いつしかその身に炎を纏うようになった。
ラヴァード召喚
ラヴァードの加護


ケイブバット,케이브 배트
暗闇の洞窟に生息するため、視覚は既に退化している。夜になると、超音波を使い集団で狩りを行う。
ケイブバット召喚
ケイブバットの加護


ウラザナ,우라자나
鋭い牙の生えた強靭な顎で、肉を食いちぎる。巨大な獲物を集団で水中に引きずり込み、ものの数分で骨にしてしまう。
ウラザナ召喚
ウラザナの加護


ルーマシーグリフォン,루마시 그리폰
ルーマシー群島の生態系に合わせて進化したグリフォンの亜種。高木の上から急降下する奇襲攻撃を得意とする。
ルーマシーグリフォン召喚
ルーマシーグリフォンの加護


メルトランサー
尾の毒針に刺されたら最後。たちまち体中の血液が沸騰して、血を吹き出しながら獲物を死に至らしめる。
メルトランサー召喚
メルトランサーの加護


ランニングトーチ
炎に包まれた正体不明の魔物。手当たり次第に超高熱の炎を灯していく習性があるため、山火事の原因となることが多い。
ランニングトーチ召喚
ランニングトーチの加護


!슬라임
空き容器に水を入れておくと、いつの間にか住み着いている謎の多い魔物。危険性は低いが放っておくと際限なく増える。
スライム召喚
スライムの加護


インプ,임프
鋭い爪と槍を持ち何かと人の邪魔をしようとしてくるが、あまり賢くはない。しかし、隙を見せると集団で襲いかかってくる。
インプ召喚
インプの加護


ボーンネイル,본 네일
砂の中や岩陰に身を隠し、獲物を狙う。群れで行動し気性は凶暴で、どんな生き物にも襲いかかる。
ボーンネイル召喚
ボーンネイルの加護


トワイライトフライ,트와일라잇 플라이
体内に小さな炎を宿し、薄く光る肉体が特徴。頑丈な尾から繰り出される一撃は岩をも砕く。
トワイライトフライ召喚
トワイライトフライの加護


辺獄の亡者,고성소의 망자
絶対零度の辺獄を彷徨い続ける騎士の怨念。かつて、大いなる氷の獣に魅入られ、安らかな氷獄の深淵へと囚われた。
辺獄の亡者召喚
辺獄の亡者の加護


ロッド,로드
空を自由自在に飛び回る魔物。大量の瞳は全方向を観察し、獲物を見つければ、恐ろしい速度で迫ってくる。
ロッド召喚
ロッドの加護


風鈴茸
暖かい地方の暗がりに生息する魔物。大きな笠で涼しげな音を奏で、仲間との位置を確認する習性がある。
風鈴茸召喚
風鈴茸の加護


スピリット,스피릿
暗闇に揺らめく魔物。思いのほか人に対して友好的だが、なにぶん高温の炎に包まれているため近づかれると危ない。
スピリット召喚
スピリットの加護


クロウラー,크롤러
鬱蒼とした森に群生する魔物。幼虫のようだが蛹を確認されたことはなく、その生態は謎に包まれている。
クロウラー召喚
クロウラーの加護


! N 소환석 
ウィンドラビット,윈드 래빗
翼のような耳が特徴的な魔物。可愛らしい見た目に反して牙と爪から繰り出される攻撃は鋭く、油断は禁物である。,날개 같은 귀가 특징인 마물. 귀여운 외모와 달리 이빨과 발톱의 공격은 예리해 방심은 금물이다
ウィンドラビット召喚,윈드 래빗 소환
ウィンドラビットの加護,윈드 래빗의 가호

召喚：ウィンドラビット召喚,소환 : 윈드 래빗 소환


エアグレイブ,에어 그레이브
大きな針から繰り出される一撃は強力。巨大な動物にも群れをなして襲いかかり、仕留めてしまう。,거대한 침을 통해 쏟아내는 일격은 강력하다. 거대한 동물에게도 때로 달려들어 쏘아 죽인다
エアグレイブ召喚,에어 그레이브 소환
エアグレイブの加護,에어 그레이브의 가호


キラービー,킬러비
返し棘のついた毒針が特徴。攻撃性が高く、巣を脅かす者には急所を狙い一直線に襲い掛かる。,"뻗어 나온 가시가 달린 독침이 특징。공격성이 높고, 벌집을 위협하는 자의 급소를 노리고 일직선으로 덤벼든다"
キラービー召喚,킬러비 소환
キラービーの加護,킬러비의 가호


ゴブリン,고블린
独自の社会を形成する小さき鬼。リーダーによって統率のとれたゴブリンの集団は下手な星晶獣よりも厄介である。,독자적인 사회를 형성하는 작은 괴물。대장을 통해 통솔되는 고블린 집단은 어중간한 성정수보다도 성가시다
ゴブリン召喚,고블린 소환
ゴブリンの加護,고블린의 가호


スケール,스케일
翅を広げ、自身を大きく見せることで相手を威嚇する。角を振りかざして繰り出す体当たりの威力は侮れない。,날개를 펼쳐 자신을 크게 보이게 함으로써 상대를 위협한다. 뿔을 이용한 돌진의 위력은 만만치 않다
スケール召喚,스케일 소환
スケールの加護,스케일의 가호


スニッパー,스니퍼
水辺によく見ることの出来る魔物。しかし、その危険度は高く、両のハサミは鋼鉄すらも捻りちぎる。,"물가에서 흔히 볼 수 있는 마물이지만 그 위험도가 높고, 양팔의 집게는 강철마저 비틀어 버린다"
スニッパー召喚,스니퍼 소환
スニッパーの加護,스니퍼의 가호


ミートミキサー,미트 믹서
水中の脅威として広く知られる。その凶暴さは折紙付きで、縄張りにおいては他の生物の存在を一切許さない。,"물 속의 위협으로 널리 알려져있다. 그 흉포함은 세계가 인정할 정도, 자신의 세력권에 다른 생물의 존재를 일절 용서하지 않는다"
ミートミキサー召喚,미트 믹서 소환
ミートミキサーの加護,미트 믹서의 가호


ラウンドウルフ,랜드 울프
世界各地に広く生息する。実はそこそこ知能が高く、群れを組んで移動し、統率するボスの指示に忠実に行動する。,"세계 각지에 서식한다. 지능이 높은 편이며, 무리를 지어 이동하고, 통솔하는 대장의 지시에 충실히 따른다"
ラウンドウルフ召喚,랜드 울프 소환
ラウンドウルフの加護,랜드 울프의 가호


サモンミラージュ,서몬 미라지
召喚石が宿した力はひとつ所へ集まり、やがてこの宝玉に辿り着く。その輝きは数多の召喚石へと受け継がれ、新たな力となる。,소환석에 깃든 힘이 한데 모여 이윽고 이 보옥으로 변화한다. 그 빛은 수많은 소환석에 계승되어 새로운 힘이 된다
サモンミラージュを強化素材として使用することで、ベースとなる召喚石にボーナス値が付与されます。召喚石のボーナス値の上限は「+**」で、「+*」ごとに「攻撃力+*」、「HP+*」ずつステータスが上昇します。,"<span style=""font-size: 65%"">서몬 미라지를 강화소재로 사용하는 것으로 베이스가 되는 소환석에 보너스 값이 부여됩니다. 소환석 보너스 값의 상한은 「+**」이며 「+*」마다 「공격력+*」, 「HP+*」씩 스테이터스가 상승됩니다다</span>"



!공통
敵全体に風属性ダメージ(小),적 전체에게 풍속성 데미지(소)
!대에강 적 전체 수속 데미지 소
敵全体に土属性ダメージ(小),적 전체에게 토속성 데미지(소)
敵全体に火属性ダメージ(小)/毒効果,적 전체에게 화속성 데미지(소) / 독 효과
敵全体に火属性ダメージ(中),적 전체에게 화속성 데미지(중)
敵全体に水属性ダメージ(中),적 전체에게 수속성 데미지(중)
敵全体に土属性ダメージ(中),적 전체에게 토속성 데미지(중)
敵全体に風属性ダメージ(中),적 전체에게 풍속성 데미지(중)
敵全体に闇属性ダメージ(中),적 전체에게 암속성 데미지(중)





風属性ダメージを**%軽減
水属性ダメージを*%軽減
水属性ダメージを**%軽減
土属性ダメージを**%軽減
光属性ダメージを*%軽減
